,MEA_DDHR,PLANT,LOC,X24H_TMA,24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
811,2019-06-27 08:00:00,1,2,2019-06-28 8:00,0.0,0.9997014776723225,2019-06-29 8:00,0.0,0.9997014776723225
812,2019-06-27 08:30:00,2,1,2019-06-28 8:30,0.0,0.9997126166997238,2019-06-29 8:30,0.0,0.9990435474396607
813,2019-06-27 08:30:00,1,3,2019-06-28 8:30,0.0,0.9997014776723225,2019-06-29 8:30,0.0,0.9996653748040765
814,2019-06-27 10:00:00,2,3,2019-06-28 10:00,0.0,0.9997014776723225,2019-06-29 10:00,0.0,0.9997014776723225
815,2019-06-27 10:00:00,2,2,2019-06-28 10:00,0.0,0.9997014776723225,2019-06-29 10:00,0.0,0.9997014776723225
816,2019-06-27 12:30:00,1,3,2019-06-28 12:30,0.0,0.9994835419369285,2019-06-29 12:30,0.0,0.9997014776723225
817,2019-06-27 13:30:00,2,1,2019-06-28 13:30,0.0,0.9997126166997238,2019-06-29 13:30,0.0,0.9997126166997238
818,2019-06-27 14:00:00,1,2,2019-06-28 14:00,0.0,0.9994827152557306,2019-06-29 14:00,0.0,0.9994835419369285
819,2019-06-27 19:30:00,1,1,2019-06-28 19:30,0.0,0.9996245694450985,2019-06-29 19:30,0.0,0.9997126166997238
820,2019-06-28 01:00:00,2,3,2019-06-29 1:00,0.0,0.9997014776723225,2019-06-30 1:00,0.0,0.9996653748040765
821,2019-06-28 01:00:00,1,1,2019-06-29 1:00,0.0,0.9997126166997238,2019-06-30 1:00,0.0,0.9997126166997238
822,2019-06-28 03:00:00,2,2,2019-06-29 3:00,0.0,0.9996653748040765,2019-06-30 3:00,0.0,0.9973270043109496
823,2019-06-28 18:00:00,1,3,2019-06-29 18:00,0.0,0.9995196184663422,2019-06-30 18:00,0.0,0.9997014776723225
824,2019-06-28 20:30:00,1,3,2019-06-29 20:30,0.0,0.999393934484624,2019-06-30 20:30,0.0,0.9997014776723225
825,2019-06-28 21:30:00,1,2,2019-06-29 21:30,0.0,0.9996653748040765,2019-06-30 21:30,0.0,0.9996653748040765
826,2019-06-28 22:00:00,1,2,2019-06-29 22:00,0.0,0.9997014776723225,2019-06-30 22:00,0.0,0.9996653748040765
827,2019-06-28 23:00:00,2,2,2019-06-29 23:00,0.0,0.9997014776723225,2019-06-30 23:00,0.0,0.9997014776723225
828,2019-06-29 01:30:00,1,2,2019-06-30 1:30,0.0,0.9997014776723225,2019-07-01 1:30,0.0,0.9997014776723225
829,2019-06-29 03:00:00,2,3,2019-06-30 3:00,0.0,0.9997014776723225,2019-07-01 3:00,0.0,0.9997014776723225
830,2019-06-29 06:00:00,1,1,2019-06-30 6:00,0.0,0.9997126166997238,2019-07-01 6:00,0.0,0.9997126166997238
831,2019-06-29 07:30:00,2,1,2019-06-30 7:30,0.0,0.9997126166997238,2019-07-01 7:30,0.0,0.9975650743021239
832,2019-06-29 10:30:00,1,1,2019-06-30 10:30,0.0,0.9996021107162436,2019-07-01 10:30,0.0,0.9997126166997238
833,2019-06-29 14:30:00,2,1,2019-06-30 14:30,0.0,0.9996021107162436,2019-07-01 14:30,0.0,0.9997126166997238
834,2019-06-29 17:30:00,1,3,2019-06-30 17:30,0.0,0.9997014776723225,2019-07-01 17:30,0.0,0.9994835419369285
835,2019-06-29 18:30:00,2,1,2019-06-30 18:30,0.0,0.9997126166997238,2019-07-01 18:30,0.0,0.9996245694450985
836,2019-06-29 21:30:00,2,3,2019-06-30 21:30,0.0,0.9997014776723225,2019-07-01 21:30,0.0,0.9997014776723225
837,2019-06-29 22:30:00,1,3,2019-06-30 22:30,0.0,0.9996653748040765,2019-07-01 22:30,0.0,0.9997014776723225
838,2019-06-30 03:00:00,1,3,2019-07-01 3:00,0.0,0.9996653748040765,2019-07-02 3:00,0.0,0.999393934484624
839,2019-06-30 03:30:00,2,1,2019-07-01 3:30,0.0,0.9997126166997238,2019-07-02 3:30,0.0,0.9996765138314777
840,2019-06-30 05:00:00,2,3,2019-07-01 5:00,0.0,0.9997014776723225,2019-07-02 5:00,0.0,0.9997014776723225
841,2019-06-30 08:00:00,1,1,2019-07-01 8:00,0.0,0.9997126166997238,2019-07-02 8:00,0.0,0.9997126166997238
842,2019-06-30 18:00:00,1,3,2019-07-01 18:00,0.0,0.9994835419369285,2019-07-02 18:00,0.0,0.9994835419369285
843,2019-06-30 19:30:00,1,2,2019-07-01 19:30,0.0,0.9996134304176972,2019-07-02 19:30,0.0,0.9996134304176972
844,2019-06-30 20:00:00,1,1,2019-07-01 20:00,0.0,0.9997126166997238,2019-07-02 20:00,0.0,0.9997126166997238
845,2019-07-01 00:30:00,2,3,2019-07-02 0:30,0.0,0.9997622650021443,2019-07-03 0:30,0.0,0.9997622650021443
846,2019-07-01 09:00:00,1,3,2019-07-02 9:00,0.0,0.9997622650021443,2019-07-03 9:00,0.0,0.9996978795132024
847,2019-07-01 16:30:00,1,2,2019-07-02 16:30,0.0,0.9997203416673924,2019-07-03 16:30,0.0,0.9997318207467701
848,2019-07-01 20:30:00,2,1,2019-07-02 20:30,0.0,0.9997734040295455,2019-07-03 20:30,0.0,0.9997734040295455
849,2019-07-05 00:30:00,1,1,2019-07-06 0:30,0.0,0.9997126166997238,2019-07-07 0:30,0.0,0.9997126166997238
850,2019-07-05 01:30:00,2,1,2019-07-06 1:30,0.0,0.9997126166997238,2019-07-07 1:30,0.0,0.9997126166997238
851,2019-07-05 05:30:00,1,1,2019-07-06 5:30,0.0,0.9997126166997238,2019-07-07 5:30,0.0,0.9997126166997238
852,2019-07-05 05:30:00,2,2,2019-07-06 5:30,0.0,0.9997014776723225,2019-07-07 5:30,0.0,0.9997014776723225
853,2019-07-05 07:00:00,2,1,2019-07-06 7:00,0.0,0.9997126166997238,2019-07-07 7:00,0.0,0.9997126166997238
854,2019-07-05 09:30:00,1,3,2019-07-06 9:30,0.0,0.9996134304176972,2019-07-07 9:30,0.0,0.9997014776723225
855,2019-07-05 15:00:00,1,2,2019-07-06 15:00,0.0,0.9989840185471408,2019-07-07 15:00,0.0,0.9994555319582494
856,2019-07-05 15:30:00,2,3,2019-07-06 15:30,0.0,0.9994515788798182,2019-07-07 15:30,0.0,0.9994827152557306
857,2019-07-05 20:00:00,2,1,2019-07-06 20:00,0.0,0.9996262454758794,2019-07-07 20:00,0.0,0.9997126166997238
858,2019-07-05 20:30:00,1,1,2019-07-06 20:30,0.0,0.9994946809643297,2019-07-07 20:30,0.0,0.9996245694450985
859,2019-07-05 21:00:00,1,2,2019-07-06 21:00,0.0,0.9994835419369285,2019-07-07 21:00,0.0,0.9995909716888424
860,2019-07-06 01:00:00,2,2,2019-07-07 1:00,0.0,0.9997014776723225,2019-07-08 1:00,0.0,0.9997014776723225
861,2019-07-06 01:30:00,1,2,2019-07-07 1:30,0.0,0.9997014776723225,2019-07-08 1:30,0.0,0.9997014776723225
862,2019-07-06 04:30:00,2,3,2019-07-07 4:30,0.0,0.9997014776723225,2019-07-08 4:30,0.0,0.9997014776723225
863,2019-07-06 08:30:00,1,1,2019-07-07 8:30,0.0,0.9997126166997238,2019-07-08 8:30,0.0,0.9997126166997238
864,2019-07-06 12:30:00,1,2,2019-07-07 12:30,0.0,0.9994581201902146,2019-07-08 12:30,0.0,0.9994827152557306
865,2019-07-06 13:30:00,1,3,2019-07-07 13:30,0.0,0.9994515788798182,2019-07-08 13:30,0.0,0.9994581201902146
866,2019-07-06 14:00:00,1,3,2019-07-07 14:00,0.0,0.9994515788798182,2019-07-08 14:00,0.0,0.9994581201902146
867,2019-07-06 17:00:00,1,3,2019-07-07 17:00,0.0,0.9994827152557306,2019-07-08 17:00,0.0,0.9994515788798182
868,2019-07-06 17:00:00,2,1,2019-07-07 17:00,0.0,0.9994938542831319,2019-07-08 17:00,0.0,0.9994627179072194
869,2019-07-06 19:00:00,1,3,2019-07-07 19:00,0.0,0.9996134304176972,2019-07-08 19:00,0.0,0.9994835419369285
870,2019-07-06 19:00:00,2,2,2019-07-07 19:00,0.0,0.9994835419369285,2019-07-08 19:00,0.0,0.9994835419369285
871,2019-07-06 21:00:00,2,2,2019-07-07 21:00,0.0,0.9997014776723225,2019-07-08 21:00,0.0,0.9996134304176972
872,2019-07-07 00:00:00,1,1,2019-07-08 0:00,0.0,0.9997126166997238,2019-07-09 0:00,0.0,0.9997126166997238
873,2019-07-07 01:00:00,2,3,2019-07-08 1:00,0.0,0.9997014776723225,2019-07-09 1:00,0.0,0.9997014776723225
874,2019-07-07 03:00:00,2,3,2019-07-08 3:00,0.0,0.9997014776723225,2019-07-09 3:00,0.0,0.9997014776723225
875,2019-07-07 06:00:00,2,2,2019-07-08 6:00,0.0,0.9997014776723225,2019-07-09 6:00,0.0,0.9997014776723225
876,2019-07-07 07:30:00,1,2,2019-07-08 7:30,0.0,0.9997014776723225,2019-07-09 7:30,0.0,0.9997014776723225
877,2019-07-07 08:30:00,1,2,2019-07-08 8:30,0.0,0.9997014776723225,2019-07-09 8:30,0.0,0.9997014776723225
878,2019-07-07 09:30:00,1,2,2019-07-08 9:30,0.0,0.9997014776723225,2019-07-09 9:30,0.0,0.9997014776723225
879,2019-07-07 13:00:00,2,1,2019-07-08 13:00,0.0,0.9997126166997238,2019-07-09 13:00,0.0,0.9996245694450985
880,2019-07-07 15:30:00,1,3,2019-07-08 15:30,0.0,0.9994827152557306,2019-07-09 15:30,0.0,0.9994827152557306
881,2019-07-07 16:00:00,2,3,2019-07-08 16:00,0.0,0.9997014776723225,2019-07-09 16:00,0.0,0.9994835419369285
882,2019-07-07 17:30:00,2,3,2019-07-08 17:30,0.0,0.9997014776723225,2019-07-09 17:30,0.0,0.9997014776723225
883,2019-07-07 18:30:00,1,2,2019-07-08 18:30,0.0,0.9997014776723225,2019-07-09 18:30,0.0,0.9994827152557306
884,2019-07-07 20:00:00,1,1,2019-07-08 20:00,0.0,0.9997126166997238,2019-07-09 20:00,0.0,0.9994946809643297
885,2019-07-07 23:30:00,1,2,2019-07-08 23:30,0.0,0.9997014776723225,2019-07-09 23:30,0.0,0.9997014776723225
886,2019-07-08 00:30:00,2,2,2019-07-09 0:30,0.0,0.9997014776723225,2019-07-10 0:30,0.0,0.9997014776723225
887,2019-07-08 02:30:00,1,1,2019-07-09 2:30,0.0,0.9997126166997238,2019-07-10 2:30,0.0,0.9997126166997238
888,2019-07-08 05:00:00,1,1,2019-07-09 5:00,0.0,0.9997126166997238,2019-07-10 5:00,0.0,0.9997126166997238
889,2019-07-08 09:00:00,1,1,2019-07-09 9:00,0.0,0.9997126166997238,2019-07-10 9:00,0.0,0.9997126166997238
890,2019-07-08 09:30:00,1,2,2019-07-09 9:30,0.0,0.9997014776723225,2019-07-10 9:30,0.0,0.9997014776723225
891,2019-07-08 10:00:00,1,3,2019-07-09 10:00,0.0,0.9997014776723225,2019-07-10 10:00,0.0,0.9997014776723225
892,2019-07-08 10:30:00,1,1,2019-07-09 10:30,0.0,0.9997126166997238,2019-07-10 10:30,0.0,0.9997126166997238
893,2019-07-08 12:00:00,1,1,2019-07-09 12:00,0.0,0.9994938542831319,2019-07-10 12:00,0.0,0.9997126166997238
894,2019-07-08 17:00:00,2,3,2019-07-09 17:00,0.0,0.9994827152557306,2019-07-10 17:00,0.0,0.9997014776723225
895,2019-07-08 19:00:00,2,3,2019-07-09 19:00,0.0,0.9996134304176972,2019-07-10 19:00,0.0,0.9997014776723225
896,2019-07-08 22:00:00,1,3,2019-07-09 22:00,0.0,0.9997014776723225,2019-07-10 22:00,0.0,0.9997014776723225
897,2019-07-09 03:00:00,2,1,2019-07-10 3:00,0.0,0.9997126166997238,2019-07-11 3:00,0.0,0.9997126166997238
898,2019-07-09 13:30:00,1,2,2019-07-10 13:30,0.0,0.9997014776723225,2019-07-11 13:30,0.0,0.9997014776723225
899,2019-07-09 13:30:00,1,3,2019-07-10 13:30,0.0,0.9997014776723225,2019-07-11 13:30,0.0,0.9996134304176972
900,2019-07-09 13:30:00,1,1,2019-07-10 13:30,0.0,0.9997126166997238,2019-07-11 13:30,0.0,0.9997126166997238
901,2019-07-09 14:30:00,2,3,2019-07-10 14:30,0.0,0.9997014776723225,2019-07-11 14:30,0.0,0.9997014776723225
902,2019-07-09 16:30:00,2,1,2019-07-10 16:30,0.0,0.9997126166997238,2019-07-11 16:30,0.0,0.9997126166997238
903,2019-07-09 17:00:00,2,3,2019-07-10 17:00,0.0,0.9997014776723225,2019-07-11 17:00,0.0,0.9997014776723225
904,2019-07-10 03:00:00,2,1,2019-07-11 3:00,0.0,0.9997126166997238,2019-07-12 3:00,0.0,0.9997126166997238
905,2019-07-10 04:30:00,1,1,2019-07-11 4:30,0.0,0.9997126166997238,2019-07-12 4:30,0.0,0.9997126166997238
906,2019-07-10 13:30:00,1,1,2019-07-11 13:30,0.0,0.9997126166997238,2019-07-12 13:30,0.0,0.9997126166997238
907,2019-07-10 14:30:00,1,1,2019-07-11 14:30,0.0,0.9997126166997238,2019-07-12 14:30,0.0,0.9997126166997238
908,2019-07-10 16:30:00,1,1,2019-07-11 16:30,0.0,0.9997126166997238,2019-07-12 16:30,0.0,0.9997126166997238
909,2019-07-11 06:00:00,1,3,2019-07-12 6:00,0.0,0.9997014776723225,2019-07-13 6:00,0.0,0.9996653748040765
910,2019-07-11 07:30:00,2,3,2019-07-12 7:30,0.0,0.9997014776723225,2019-07-13 7:30,0.0,0.9997014776723225
911,2019-07-11 09:30:00,1,2,2019-07-12 9:30,0.0,0.9996151064484782,2019-07-13 9:30,0.0,0.9996653748040765
912,2019-07-11 11:30:00,1,1,2019-07-12 11:30,0.0,0.9994938542831319,2019-07-13 11:30,0.0,0.9997126166997238
913,2019-07-11 12:30:00,1,2,2019-07-12 12:30,0.0,0.9994827152557306,2019-07-13 12:30,0.0,0.9997014776723225
914,2019-07-11 13:00:00,2,2,2019-07-12 13:00,0.0,0.9994835419369285,2019-07-13 13:00,0.0,0.9997014776723225
915,2019-07-11 13:30:00,2,2,2019-07-12 13:30,0.0,0.9994835419369285,2019-07-13 13:30,0.0,0.9997014776723225
916,2019-07-11 15:00:00,2,2,2019-07-12 15:00,0.0,0.9994835419369285,2019-07-13 15:00,0.0,0.9997014776723225
917,2019-07-11 19:30:00,2,3,2019-07-12 19:30,0.0,0.9997014776723225,2019-07-13 19:30,0.0,0.9997014776723225
918,2019-07-11 21:30:00,2,3,2019-07-12 21:30,0.0,0.9997014776723225,2019-07-13 21:30,0.0,0.9997014776723225
919,2019-07-11 22:30:00,1,1,2019-07-12 22:30,0.0,0.9997126166997238,2019-07-13 22:30,0.0,0.9997126166997238
920,2019-07-12 01:00:00,2,2,2019-07-13 1:00,0.0,0.9997014776723225,2019-07-14 1:00,0.0,0.9997014776723225
921,2019-07-12 01:00:00,1,2,2019-07-13 1:00,0.0,0.9997014776723225,2019-07-14 1:00,0.0,0.9996653748040765
922,2019-07-12 05:00:00,1,2,2019-07-13 5:00,0.0,0.9997014776723225,2019-07-14 5:00,0.0,0.9997014776723225
923,2019-07-12 05:30:00,2,3,2019-07-13 5:30,0.0,0.9997014776723225,2019-07-14 5:30,0.0,0.9997014776723225
924,2019-07-12 08:00:00,1,3,2019-07-13 8:00,0.0,0.9997014776723225,2019-07-14 8:00,0.0,0.9996653748040765
925,2019-07-12 09:30:00,2,3,2019-07-13 9:30,0.0,0.9997014776723225,2019-07-14 9:30,0.0,0.9997014776723225
926,2019-07-12 11:30:00,1,3,2019-07-13 11:30,0.0,0.9995909716888424,2019-07-14 11:30,0.0,0.9995909716888424
927,2019-07-12 13:00:00,2,2,2019-07-13 13:00,0.0,0.9994835419369285,2019-07-14 13:00,0.0,0.9997014776723225
928,2019-07-12 13:30:00,2,2,2019-07-13 13:30,0.0,0.9994835419369285,2019-07-14 13:30,0.0,0.9997014776723225
929,2019-07-12 14:00:00,1,3,2019-07-13 14:00,0.0,0.9994827152557306,2019-07-14 14:00,0.0,0.9994835419369285
930,2019-07-12 18:00:00,1,2,2019-07-13 18:00,0.0,0.9994835419369285,2019-07-14 18:00,0.0,0.9994827152557306
931,2019-07-13 00:00:00,1,2,2019-07-14 0:00,0.0,0.9997014776723225,2019-07-15 0:00,0.0,0.9996653748040765
932,2019-07-13 04:00:00,2,3,2019-07-14 4:00,0.0,0.9997014776723225,2019-07-15 4:00,0.0,0.9997014776723225
933,2019-07-13 07:30:00,2,2,2019-07-14 7:30,0.0,0.9997014776723225,2019-07-15 7:30,0.0,0.9969158308637956
934,2019-07-13 08:00:00,2,2,2019-07-14 8:00,0.0,0.9997014776723225,2019-07-15 8:00,0.0,0.996737102872692
935,2019-07-13 08:30:00,2,2,2019-07-14 8:30,0.0,0.9997014776723225,2019-07-15 8:30,0.0,0.9988771048853303
936,2019-07-13 09:30:00,1,2,2019-07-14 9:30,0.0,0.9996151064484782,2019-07-15 9:30,0.0,0.9995196184663422
937,2019-07-13 13:30:00,2,1,2019-07-14 13:30,0.0,0.9994938542831319,2019-07-15 13:30,0.0,0.9997126166997238
938,2019-07-13 17:30:00,1,2,2019-07-14 17:30,0.0,0.9994827152557306,2019-07-15 17:30,0.0,0.9994835419369285
939,2019-07-13 17:30:00,2,3,2019-07-14 17:30,0.0,0.9997014776723225,2019-07-15 17:30,0.0,0.9997014776723225
940,2019-07-13 22:30:00,1,2,2019-07-14 22:30,0.0,0.9997014776723225,2019-07-15 22:30,0.0,0.9997014776723225
941,2019-07-13 23:30:00,2,3,2019-07-14 23:30,0.0,0.9997014776723225,2019-07-15 23:30,0.0,0.9997014776723225
942,2019-07-14 01:30:00,1,3,2019-07-15 1:30,0.0,0.9996653748040765,2019-07-16 1:30,0.0,0.9996653748040765
943,2019-07-14 02:00:00,1,3,2019-07-15 2:00,0.0,0.9996653748040765,2019-07-16 2:00,0.0,0.9996653748040765
944,2019-07-14 03:30:00,1,2,2019-07-15 3:30,0.0,0.9997014776723225,2019-07-16 3:30,0.0,0.9997014776723225
945,2019-07-14 03:30:00,1,3,2019-07-15 3:30,0.0,0.9996653748040765,2019-07-16 3:30,0.0,0.9997014776723225
946,2019-07-14 04:30:00,1,1,2019-07-15 4:30,0.0,0.9997126166997238,2019-07-16 4:30,0.0,0.9997126166997238
947,2019-07-14 07:30:00,2,3,2019-07-15 7:30,0.0,0.9997014776723225,2019-07-16 7:30,0.0,0.9997014776723225
948,2019-07-14 07:30:00,1,3,2019-07-15 7:30,0.0,0.9996653748040765,2019-07-16 7:30,0.0,0.9996653748040765
949,2019-07-14 07:30:00,2,1,2019-07-15 7:30,0.0,0.9997126166997238,2019-07-16 7:30,0.0,0.9994157548243282
950,2019-07-14 10:30:00,1,2,2019-07-15 10:30,0.0,0.9994827152557306,2019-07-16 10:30,0.0,0.9997014776723225
951,2019-07-14 12:30:00,2,3,2019-07-15 12:30,0.0,0.9997014776723225,2019-07-16 12:30,0.0,0.9997014776723225
952,2019-07-14 20:00:00,1,3,2019-07-15 20:00,0.0,0.9996134304176972,2019-07-16 20:00,0.0,0.9997014776723225
953,2019-07-15 03:30:00,1,3,2019-07-16 3:30,0.0,0.9997014776723225,2019-07-17 3:30,0.0,0.9996653748040765
954,2019-07-15 03:30:00,2,2,2019-07-16 3:30,0.0,0.9997014776723225,2019-07-17 3:30,0.0,0.9990626467744183
955,2019-07-15 07:00:00,2,3,2019-07-16 7:00,0.0,0.9997014776723225,2019-07-17 7:00,0.0,0.9997014776723225
956,2019-07-15 07:00:00,1,3,2019-07-16 7:00,0.0,0.9996653748040765,2019-07-17 7:00,0.0,0.9995196184663422
957,2019-07-15 14:00:00,2,3,2019-07-16 14:00,0.0,0.9994835419369285,2019-07-17 14:00,0.0,0.9994835419369285
958,2019-07-15 14:30:00,2,1,2019-07-16 14:30,0.0,0.9996245694450985,2019-07-17 14:30,0.0,0.9997126166997238
959,2019-07-15 15:00:00,1,3,2019-07-16 15:00,0.0,0.9994827152557306,2019-07-17 15:00,0.0,0.9994598057627915
960,2019-07-15 19:30:00,2,2,2019-07-16 19:30,0.0,0.9997014776723225,2019-07-17 19:30,0.0,0.9997014776723225
961,2019-07-15 21:00:00,2,1,2019-07-16 21:00,0.0,0.9997126166997238,2019-07-17 21:00,0.0,0.9997126166997238
962,2019-07-15 22:30:00,1,2,2019-07-16 22:30,0.0,0.9997014776723225,2019-07-17 22:30,0.0,0.9997014776723225
963,2019-07-16 02:00:00,1,2,2019-07-17 2:00,0.0,0.9997014776723225,2019-07-18 2:00,0.0,0.9997014776723225
964,2019-07-16 04:00:00,1,1,2019-07-17 4:00,0.0,0.9997126166997238,2019-07-18 4:00,0.0,0.9997126166997238
965,2019-07-16 10:00:00,1,1,2019-07-17 10:00,0.0,0.9994946809643297,2019-07-18 10:00,0.0,0.9997126166997238
966,2019-07-16 13:30:00,2,1,2019-07-17 13:30,0.0,0.9996245694450985,2019-07-18 13:30,0.0,0.9997126166997238
967,2019-07-16 14:30:00,2,2,2019-07-17 14:30,0.0,0.9994827152557306,2019-07-18 14:30,0.0,0.9994835419369285
968,2019-07-16 15:00:00,1,1,2019-07-17 15:00,0.0,0.9994938542831319,2019-07-18 15:00,0.0,0.9996245694450985
969,2019-07-16 17:00:00,1,1,2019-07-17 17:00,0.0,0.9994938542831319,2019-07-18 17:00,0.0,0.9994946809643297
970,2019-07-16 18:00:00,1,1,2019-07-17 18:00,0.0,0.9994946809643297,2019-07-18 18:00,0.0,0.9996245694450985
971,2019-07-16 18:30:00,1,1,2019-07-17 18:30,0.0,0.9996021107162436,2019-07-18 18:30,0.0,0.9997126166997238
972,2019-07-16 20:00:00,1,1,2019-07-17 20:00,0.0,0.9997126166997238,2019-07-18 20:00,0.0,0.9997126166997238
973,2019-07-17 00:00:00,2,1,2019-07-18 0:00,0.0,0.9997126166997238,2019-07-19 0:00,0.0,0.9997126166997238
974,2019-07-17 01:00:00,2,1,2019-07-18 1:00,0.0,0.9997126166997238,2019-07-19 1:00,0.0,0.9996765138314777
975,2019-07-17 05:00:00,2,2,2019-07-18 5:00,0.0,0.9997014776723225,2019-07-19 5:00,0.0,0.9980245915872747
976,2019-07-17 06:00:00,2,3,2019-07-18 6:00,0.0,0.9997014776723225,2019-07-19 6:00,0.0,0.9993944143077611
977,2019-07-17 08:30:00,2,1,2019-07-18 8:30,0.0,0.9997126166997238,2019-07-19 8:30,0.0,0.9997126166997238
978,2019-07-17 09:00:00,2,2,2019-07-18 9:00,0.0,0.9997014776723225,2019-07-19 9:00,0.0,0.9997014776723225
979,2019-07-17 10:00:00,1,1,2019-07-18 10:00,0.0,0.9997126166997238,2019-07-19 10:00,0.0,0.9997126166997238
980,2019-07-17 14:00:00,1,1,2019-07-18 14:00,0.0,0.9994938542831319,2019-07-19 14:00,0.0,0.9994938542831319
981,2019-07-17 18:00:00,1,1,2019-07-18 18:00,0.0,0.9994946809643297,2019-07-19 18:00,0.0,0.9994938542831319
982,2019-07-17 18:30:00,2,2,2019-07-18 18:30,0.0,0.9996134304176972,2019-07-19 18:30,0.0,0.9994827152557306
983,2019-07-17 21:00:00,1,2,2019-07-18 21:00,0.0,0.9997014776723225,2019-07-19 21:00,0.0,0.9995909716888424
984,2019-07-18 00:30:00,1,2,2019-07-19 0:30,0.0,0.9997014776723225,2019-07-20 0:30,0.0,0.9997014776723225
985,2019-07-18 04:30:00,1,2,2019-07-19 4:30,0.0,0.9997014776723225,2019-07-20 4:30,0.0,0.9995196184663422
986,2019-07-18 06:30:00,2,1,2019-07-19 6:30,0.0,0.9997126166997238,2019-07-20 6:30,0.0,0.9995307574937434
987,2019-07-18 09:30:00,1,1,2019-07-19 9:30,0.0,0.9994946809643297,2019-07-20 9:30,0.0,0.9997126166997238
988,2019-07-18 11:30:00,1,3,2019-07-19 11:30,0.0,0.9994827152557306,2019-07-20 11:30,0.0,0.9994835419369285
989,2019-07-18 13:00:00,2,2,2019-07-19 13:00,0.0,0.9994515788798182,2019-07-20 13:00,0.0,0.9995909716888424
990,2019-07-18 17:00:00,1,3,2019-07-19 17:00,0.0,0.9994827152557306,2019-07-20 17:00,0.0,0.9994827152557306
991,2019-07-18 17:00:00,2,2,2019-07-19 17:00,0.0,0.9994827152557306,2019-07-20 17:00,0.0,0.9994466123874846
992,2019-07-18 19:00:00,2,1,2019-07-19 19:00,0.0,0.9997126166997238,2019-07-20 19:00,0.0,0.9997126166997238
993,2019-07-18 19:30:00,1,3,2019-07-19 19:30,0.0,0.9996134304176972,2019-07-20 19:30,0.0,0.9994835419369285
994,2019-07-19 00:00:00,2,3,2019-07-20 0:00,0.0,0.9997014776723225,2019-07-21 0:00,0.0,0.9997014776723225
995,2019-07-19 06:30:00,1,1,2019-07-20 6:30,0.0,0.9997126166997238,2019-07-21 6:30,0.0,0.9997126166997238
996,2019-07-19 16:30:00,1,3,2019-07-20 16:30,0.0,0.9994827152557306,2019-07-21 16:30,0.0,0.9997014776723225
997,2019-07-19 17:30:00,2,1,2019-07-20 17:30,0.0,0.9997126166997238,2019-07-21 17:30,0.0,0.9997126166997238
998,2019-07-19 21:30:00,1,2,2019-07-20 21:30,0.0,0.9997014776723225,2019-07-21 21:30,0.0,0.9997014776723225
999,2019-07-19 22:30:00,1,1,2019-07-20 22:30,0.0,0.9997126166997238,2019-07-21 22:30,0.0,0.9997126166997238
1000,2019-07-19 23:00:00,1,2,2019-07-20 23:00,0.0,0.9997014776723225,2019-07-21 23:00,0.0,0.9997014776723225
1001,2019-07-20 02:00:00,1,2,2019-07-21 2:00,0.0,0.9968552553968597,2019-07-22 2:00,0.0,0.9997014776723225
1002,2019-07-20 03:00:00,2,3,2019-07-21 3:00,0.0,0.999393934484624,2019-07-22 3:00,0.0,0.9997014776723225
1003,2019-07-20 03:30:00,2,3,2019-07-21 3:30,0.0,0.9997014776723225,2019-07-22 3:30,0.0,0.9997014776723225
1004,2019-07-20 04:30:00,2,1,2019-07-21 4:30,0.0,0.9995307574937434,2019-07-22 4:30,0.0,0.9997126166997238
1005,2019-07-20 06:00:00,1,1,2019-07-21 6:00,0.0,0.9967482419000933,2019-07-22 6:00,0.0,0.9997126166997238
1006,2019-07-20 10:00:00,1,3,2019-07-21 10:00,0.0,0.9997014776723225,2019-07-22 10:00,0.0,0.9997014776723225
1007,2019-07-20 16:00:00,2,1,2019-07-21 16:00,0.0,0.9997126166997238,2019-07-22 16:00,0.0,0.9997126166997238
1008,2019-07-20 20:00:00,2,2,2019-07-21 20:00,0.0,0.9997014776723225,2019-07-22 20:00,0.0,0.9997014776723225
1009,2019-07-21 02:30:00,2,2,2019-07-22 2:30,0.0,0.9997014776723225,2019-07-23 2:30,0.0,0.9997014776723225
1010,2019-07-21 09:00:00,2,3,2019-07-22 9:00,0.0,0.9997014776723225,2019-07-23 9:00,0.0,0.9996653748040765
1011,2019-07-21 10:30:00,2,3,2019-07-22 10:30,0.0,0.9997014776723225,2019-07-23 10:30,0.0,0.9997014776723225
1012,2019-07-21 12:00:00,1,1,2019-07-22 12:00,0.0,0.9994938542831319,2019-07-23 12:00,0.0,0.9997126166997238
1013,2019-07-21 14:00:00,2,2,2019-07-22 14:00,0.0,0.9994835419369285,2019-07-23 14:00,0.0,0.9997014776723225
1014,2019-07-21 14:00:00,2,1,2019-07-22 14:00,0.0,0.9997126166997238,2019-07-23 14:00,0.0,0.9997126166997238
1015,2019-07-21 18:30:00,1,1,2019-07-22 18:30,0.0,0.9996245694450985,2019-07-23 18:30,0.0,0.9997126166997238
1016,2019-07-21 21:00:00,2,1,2019-07-22 21:00,0.0,0.9997126166997238,2019-07-23 21:00,0.0,0.9997126166997238
1017,2019-07-21 22:30:00,1,1,2019-07-22 22:30,0.0,0.9997126166997238,2019-07-23 22:30,0.0,0.9997126166997238
